account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band,referral_source,account_balance
ACCT-0007872,2022-04-21,34.0,female,west,graduate,full_time,standard,online,True,False,639,6682.05,80041.2,16857.32,0.2106,49390.99,0.0863,24,2248.02,53952.46,1,1.0,343,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,high,organic,0.0
ACCT-0005833,2024-05-01,57.0,female,northeast,bachelor,full_time,standard,mobile,True,False,673,6629.72,79115.35,,0.3001,92094.76,0.0858,36,2910.77,104787.74,0,1.0,37,5.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,3,medium,paid_ads,18262.79
ACCT-0005427,2022-07-19,45.0,male,south,bachelor,full_time,standard,online,False,False,602,6551.33,79144.44,17521.03,0.2214,86325.32,0.0972,72,1587.01,114264.66,0,1.0,1259,6.0,easy to track payments through the mobile app.,,0,3,high,partner,12018.82
ACCT-0007719,2024-03-15,46.0,male,south,high_school,full_time,basic,online,True,True,730,3242.32,39254.48,11863.35,0.3022,23703.59,0.08,24,1072.02,25728.49,1,0.0,574,8.0,,,0,2,medium,organic,2824.25
ACCT-0006141,2022-01-26,53.0,female,south,high_school,part_time,premium,online,True,False,796,6923.34,83172.37,26496.42,0.3186,44541.04,0.0932,84,723.95,60812.06,1,0.0,1131,3.0,,,0,2,low,partner,4054.42
ACCT-0006684,2024-02-21,60.0,male,south,associate,contract,standard,mobile,True,False,566,3888.23,46812.86,17164.87,0.3667,27465.83,0.1378,72,562.72,40515.66,3,0.0,1208,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,1,very_high,organic,3451.5
ACCT-0000379,2022-05-24,48.0,female,northeast,high_school,self_employed,basic,mobile,True,False,654,5908.79,71363.74,12779.64,0.1791,57078.05,0.0723,48,1372.88,65898.24,1,2.0,757,4.0,still evaluating against other offers from competitor banks.,,0,0,high,organic,2267.17
ACCT-0004381,2023-06-27,18.0,female,midwest,high_school,self_employed,basic,agent,True,True,709,4131.67,49602.41,11304.34,0.2279,41029.82,0.0878,24,1870.37,44888.97,1,0.0,1299,9.0,"transparent fees, no hidden charges that I noticed.",,0,2,medium,partner,7267.16
ACCT-0004585,2022-03-13,20.0,male,west,bachelor,full_time,basic,mobile,True,False,594,5878.59,70547.5,16313.76,0.2312,76658.24,0.0673,48,1826.1,87652.61,0,1.0,796,10.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.",,0,0,high,organic,9477.36
ACCT-0009995,2022-03-03,25.0,male,south,graduate,full_time,standard,branch,False,True,808,4568.05,55230.49,33431.3,0.6053,47107.82,0.0943,72,859.29,61869.04,1,0.0,1397,5.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,1,low,paid_ads,15008.62
ACCT-0001785,2023-11-28,41.0,male,pacific,bachelor,full_time,basic,branch,False,False,657,3736.4,44430.56,12684.45,0.2855,50707.86,0.0796,24,2292.53,55020.79,0,3.0,497,,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,2,high,partner,1558.44
ACCT-0005022,2024-07-23,30.0,female,northeast,associate,full_time,basic,online,False,True,679,2649.4,31595.95,22386.02,0.7085,38921.73,0.0725,60,775.35,46521.02,3,3.0,671,6.0,"transparent fees, no hidden charges that I noticed.",,0,1,medium,organic,14390.36
ACCT-0004258,2022-02-24,23.0,male,midwest,high_school,full_time,basic,online,True,False,647,3412.17,40989.3,12182.14,0.2972,48296.4,0.1291,72,967.32,69647.03,0,,556,7.0,,,0,1,high,referral,29983.01
ACCT-0008814,2023-06-04,39.0,female,midwest,bachelor,self_employed,basic,agent,False,False,698,3981.41,47870.8,19104.06,0.3991,34185.73,0.0482,48,784.49,37655.52,1,1.0,498,7.0,the autopay system charged me twice in the same month. interest rate jumped after the first quarter without warning.,2024-03-24,1,1,medium,paid_ads,1155.39
ACCT-0007654,2024-11-09,29.0,male,midwest,associate,self_employed,premium,online,False,False,623,5064.86,60780.24,12707.85,0.2091,24503.83,0.0808,48,599.15,28758.98,1,2.0,1489,8.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.",,0,0,high,organic,13766.84
ACCT-0005334,2024-04-18,56.0,female,south,bachelor,self_employed,basic,branch,True,True,734,12557.84,150752.9,32622.97,0.2164,199120.52,0.0874,60,4108.15,246488.71,0,0.0,896,7.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,medium,paid_ads,0.0
ACCT-0002193,2023-05-04,39.0,female,northeast,high_school,full_time,standard,mobile,False,False,661,3796.52,45666.45,14260.57,0.3123,25170.22,0.1088,48,649.01,31152.58,2,0.0,1126,8.0,easy to track payments through the mobile app.,,0,1,high,organic,13140.78
ACCT-0005160,2024-06-13,21.0,male,midwest,bachelor,full_time,basic,branch,True,False,540,6222.32,74906.25,22863.97,0.3052,27626.58,0.1095,12,2440.99,29291.93,2,1.0,1269,9.0,"rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,1,very_high,organic,2406.69
ACCT-0005018,2023-04-27,50.0,male,south,graduate,full_time,standard,mobile,True,True,670,3573.58,43257.85,21616.51,0.4997,37122.85,0.0854,72,660.76,47574.49,2,0.0,980,4.0,,,0,1,high,referral,8538.59
ACCT-0001035,2022-09-21,33.0,male,midwest,bachelor,full_time,basic,mobile,True,True,699,6348.4,75844.17,16729.43,0.2206,94019.1,0.0929,36,3002.42,108086.96,2,0.0,1357,8.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,medium,organic,14760.2
ACCT-0001439,2023-02-02,36.0,female,south,bachelor,full_time,basic,mobile,True,False,711,7708.3,92587.99,,0.2526,25703.22,0.1272,36,862.6,31053.73,1,1.0,1122,5.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0,1,medium,organic,9906.47
ACCT-0002909,2024-07-14,75.0,male,south,associate,full_time,basic,mobile,False,False,651,2061.57,24496.45,5118.17,0.2089,26384.31,0.1244,72,521.94,37579.78,1,0.0,257,7.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,0,high,referral,6281.93
ACCT-0002881,2022-01-27,48.0,female,west,associate,self_employed,standard,online,True,True,789,1736.59,21250.67,11722.19,0.5516,20105.12,0.0818,12,1750.57,21006.9,2,2.0,582,4.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,3,low,partner,14086.05
ACCT-0009236,2023-06-14,31.0,male,northeast,graduate,full_time,premium,mobile,False,False,754,3951.44,47668.53,,0.2317,48514.94,0.0854,12,4232.36,50788.32,0,,621,6.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,1,low,referral,10526.16
ACCT-0004325,2023-06-21,37.0,female,south,graduate,part_time,basic,online,True,True,666,6708.48,80805.24,13630.48,0.1687,41925.38,0.1187,60,929.77,55786.29,3,4.0,77,9.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.,,0,1,high,organic,13734.69
ACCT-0000741,2022-04-25,41.0,female,south,graduate,part_time,basic,mobile,True,True,708,5332.39,64130.54,18111.4,0.2824,66668.19,0.0555,24,2941.33,70591.87,0,0.0,830,8.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,medium,organic,8579.04
ACCT-0004840,2024-05-13,37.0,female,west,graduate,part_time,premium,online,True,False,688,3276.87,39645.86,9867.76,0.2489,49188.84,0.0386,60,902.81,54168.42,1,1.0,44,8.0,"process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan.",2025-08-29,1,2,medium,paid_ads,4905.59
ACCT-0006804,2022-01-23,52.0,male,northeast,high_school,part_time,basic,online,True,False,658,3422.47,41065.57,16234.03,0.3953,18709.62,0.0692,36,577.04,20773.59,1,0.0,1167,7.0,the autopay system charged me twice in the same month.,2022-11-18,1,0,high,partner,10149.42
ACCT-0002966,2022-12-22,41.0,female,northeast,associate,self_employed,basic,online,True,True,696,4553.3,54784.55,15347.81,0.2801,37067.86,0.1102,48,958.38,46002.36,1,0.0,736,10.0,"process was fine, nothing exceptional either way.",,0,1,medium,referral,1666.25
ACCT-0006729,2023-08-16,51.0,female,northeast,bachelor,full_time,basic,online,False,False,696,4296.91,51694.19,19834.42,0.3837,57238.33,0.0447,36,1701.8,61264.84,0,2.0,1245,7.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,medium,partner,15677.49
ACCT-0001250,2023-11-03,55.0,male,northeast,associate,full_time,standard,mobile,True,True,720,5585.4,67178.49,30633.97,0.456,48725.82,0.0944,36,1559.37,56137.18,1,1.0,1458,7.0,interest rate jumped after the first quarter without warning. the agent kept rescheduling and the process took weeks.,2024-12-15,1,0,medium,partner,9113.78
ACCT-0001354,2024-10-06,37.0,nonbinary,northeast,bachelor,part_time,premium,online,True,False,826,3382.28,40857.75,,0.6312,46966.66,0.0915,72,850.01,61200.86,1,0.0,1495,8.0,"easy to track payments through the mobile app. very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,0,low,organic,4923.7
ACCT-0000888,2024-08-04,46.0,female,west,graduate,contract,basic,online,True,False,536,5628.85,67876.23,29512.28,0.4348,23378.33,0.1369,12,2095.61,25147.35,1,1.0,559,9.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0,1,very_high,organic,13658.77
ACCT-0009219,2024-08-09,22.0,female,west,bachelor,contract,basic,mobile,True,False,636,4070.37,48937.66,12722.39,0.26,32399.32,0.0858,48,799.86,38393.26,0,0.0,1311,6.0,very smooth application process and the agent was helpful.,,0,2,high,partner,2260.98
ACCT-0007670,2023-01-04,32.0,male,south,bachelor,full_time,standard,online,True,False,713,7698.13,92404.25,18390.91,0.199,72097.09,0.1014,12,6343.17,76118.07,1,0.0,458,5.0,,,0,1,medium,referral,3534.85
ACCT-0005261,2024-01-28,28.0,female,south,high_school,self_employed,basic,online,True,False,719,5101.71,61168.27,13554.55,0.2216,59048.4,0.0755,60,1184.56,71073.36,0,0.0,636,7.0,rates were competitive and the funds came through quickly.,,0,0,medium,email,4418.3
ACCT-0003477,2023-11-10,19.0,female,midwest,bachelor,full_time,standard,agent,False,False,617,2621.75,31267.53,9423.81,0.3014,40460.23,0.1153,24,1895.72,45497.17,1,1.0,1394,4.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,0,high,referral,14233.42
ACCT-0001253,2024-11-14,46.0,male,northeast,bachelor,full_time,premium,online,False,True,738,1651.23,19807.31,7034.59,0.3552,15683.03,0.0639,24,697.81,16747.47,1,1.0,372,10.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",,0,1,medium,paid_ads,12460.88
ACCT-0007417,2023-11-06,41.0,female,south,high_school,self_employed,standard,branch,False,False,739,8411.16,100369.65,18741.4,0.1867,26355.31,0.0976,60,556.84,33410.2,0,1.0,917,5.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,2,medium,referral,3613.24
ACCT-0006809,2024-01-12,33.0,nonbinary,west,high_school,full_time,standard,online,False,False,713,5319.51,64104.43,20586.46,0.3211,86700.72,0.0646,36,2655.77,95607.89,1,,957,5.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.",,0,1,medium,partner,6351.68
ACCT-0001571,2022-10-01,52.0,male,midwest,bachelor,part_time,standard,mobile,True,True,710,3741.66,45188.86,24516.35,0.5425,29465.19,0.0817,84,461.71,38783.99,3,1.0,420,9.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,0,medium,referral,5212.9
ACCT-0005269,2023-08-13,50.0,male,pacific,associate,self_employed,standard,branch,True,False,537,2597.99,31113.48,7363.79,0.2367,43433.94,0.1164,48,1136.18,54536.84,1,0.0,416,5.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,2023-12-22,1,3,very_high,partner,13544.37
ACCT-0008882,2023-04-26,21.0,male,west,associate,full_time,basic,online,False,False,754,4962.42,59949.89,,0.264,15419.21,0.0892,36,489.79,17632.35,1,1.0,737,5.0,"documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0,0,low,paid_ads,15938.59
ACCT-0000626,2023-05-17,40.0,male,northeast,high_school,part_time,premium,online,True,False,666,2851.18,34183.22,11597.67,0.3393,23745.91,0.0623,48,560.21,26889.87,1,1.0,307,6.0,very smooth application process and the agent was helpful.,,0,0,high,paid_ads,10113.5
ACCT-0004616,2022-01-01,52.0,male,south,bachelor,part_time,premium,online,True,False,703,6578.78,78782.45,13131.3,0.1667,50224.75,0.1169,60,1109.43,66566.05,1,1.0,764,6.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,0,medium,partner,11212.21
ACCT-0005130,2022-12-30,42.0,female,midwest,bachelor,self_employed,basic,branch,False,False,624,5749.33,68989.25,13975.55,0.2026,74825.41,0.1052,84,1262.57,106055.49,0,0.0,782,10.0,"great customer service, will recommend to friends and family.",,0,0,high,paid_ads,5626.61
ACCT-0005038,2024-06-19,63.0,male,northeast,bachelor,full_time,standard,mobile,True,True,624,5196.62,62117.33,27807.15,0.4477,86570.57,0.0793,72,1514.7,109058.2,1,,1003,9.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,1,high,paid_ads,4123.9
ACCT-0009546,2023-05-10,36.0,female,northeast,associate,contract,standard,online,False,False,597,2400.14,28888.56,14950.32,0.5175,27324.47,0.1123,60,597.27,35836.0,1,1.0,544,5.0,"the agent kept rescheduling and the process took weeks. fees were not explained clearly upfront, very disappointing. support never returned my calls about the missed payment.",2024-01-20,1,3,high,paid_ads,2973.38
ACCT-0003198,2024-05-07,40.0,female,west,associate,full_time,basic,branch,True,False,603,14195.49,170582.54,37392.03,0.2192,213668.44,0.1219,48,5646.75,271044.04,1,0.0,589,4.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,0,high,organic,0.0
ACCT-0006793,2023-10-04,45.0,female,pacific,bachelor,full_time,premium,online,False,False,737,4198.37,50122.08,10351.25,0.2065,67453.28,0.0836,84,1063.51,89335.21,0,0.0,1431,7.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,0,medium,organic,18151.2
ACCT-0003778,2024-10-07,37.0,female,northeast,graduate,full_time,standard,online,False,False,665,3295.53,39061.15,17204.52,0.4405,14450.68,0.0627,12,1245.5,14946.0,0,0.0,557,8.0,rates were competitive and the funds came through quickly.,,0,1,high,organic,2153.91
ACCT-0008961,2022-05-01,33.0,male,northeast,bachelor,full_time,standard,online,True,False,740,5990.48,71793.51,15849.01,0.2208,93084.48,0.0592,36,2828.3,101818.98,0,0.0,1365,7.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,3,medium,organic,604.54
ACCT-0003010,2022-10-26,39.0,female,south,high_school,full_time,premium,online,True,False,850,4995.87,59830.54,20150.41,0.3368,81046.11,0.0347,12,6881.57,82578.9,1,1.0,1029,10.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,2,low,paid_ads,7638.8
ACCT-0007213,2023-12-17,52.0,male,pacific,high_school,self_employed,standard,mobile,True,False,786,5288.42,63348.7,16702.07,0.2637,79969.34,0.0524,12,6854.73,82256.76,0,1.0,455,1.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,low,paid_ads,8141.72
ACCT-0002638,2024-11-15,45.0,female,south,bachelor,part_time,basic,online,False,False,797,5234.63,63075.35,27139.35,0.4303,25349.33,0.0889,60,524.81,31488.62,3,2.0,492,,,2024-12-31,1,1,low,partner,14379.87
ACCT-0008158,2024-01-26,40.0,male,northeast,associate,full_time,standard,online,True,False,713,3010.76,36793.15,17383.11,0.4725,23054.88,0.0805,48,563.33,27039.65,0,2.0,942,3.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,2,medium,organic,5821.71
ACCT-0002183,2024-06-15,47.0,male,midwest,associate,self_employed,standard,mobile,False,False,710,3822.26,45624.79,17451.17,0.3825,56129.9,0.0783,24,2534.27,60822.57,2,3.0,539,1.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,0,medium,organic,15277.31
ACCT-0000182,2022-10-22,32.0,female,midwest,graduate,contract,standard,online,True,True,431,3043.56,35815.03,11908.02,0.3325,26996.21,0.1483,84,518.4,43545.31,0,0.0,1008,4.0,the autopay system charged me twice in the same month.,2023-02-14,1,0,very_high,organic,5529.82
ACCT-0005720,2022-12-02,46.0,female,south,high_school,self_employed,basic,mobile,False,False,601,2409.77,28732.72,22984.63,0.7999,20767.53,0.0935,24,952.07,22849.57,0,1.0,33,4.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,1,high,partner,6991.07
ACCT-0006193,2022-11-16,44.0,female,northeast,associate,self_employed,standard,mobile,False,False,669,5784.22,69483.65,14190.01,0.2042,86459.48,0.1052,36,2810.78,101188.12,1,4.0,359,6.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,1,high,email,3489.49
ACCT-0005221,2023-02-14,28.0,male,northeast,bachelor,contract,standard,mobile,True,False,788,3317.91,40157.71,34490.45,0.8589,28248.46,0.0999,24,1303.38,31281.2,1,1.0,1233,9.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. easy to track payments through the mobile app.",,0,1,low,partner,8644.22
ACCT-0008548,2024-11-24,33.0,female,pacific,high_school,full_time,basic,mobile,True,False,713,10247.53,122860.27,23779.34,0.1935,108251.13,0.1133,24,5061.88,121485.1,0,3.0,1162,10.0,rates were competitive and the funds came through quickly.,,0,0,medium,referral,3019.47
ACCT-0002568,2024-03-22,52.0,female,west,high_school,full_time,standard,online,True,False,684,2669.14,32101.45,13085.05,0.4076,21632.85,0.0959,48,544.42,26132.09,0,0.0,34,5.0,very smooth application process and the agent was helpful.,,0,2,medium,organic,8654.25
ACCT-0008038,2022-09-13,29.0,female,west,graduate,self_employed,basic,branch,False,False,703,9884.93,118668.91,26067.21,0.2197,54666.67,0.0874,12,4773.98,57287.74,0,0.0,101,5.0,"the agent kept rescheduling and the process took weeks. fees were not explained clearly upfront, very disappointing.",2023-10-24,1,3,medium,organic,3825.95
ACCT-0004479,2022-03-19,36.0,female,south,bachelor,full_time,standard,mobile,True,False,749,7022.85,84517.27,17436.79,0.2063,87361.82,0.089,60,1809.42,108565.3,1,3.0,1136,6.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,low,paid_ads,9367.47
ACCT-0004747,2023-08-04,18.0,female,midwest,graduate,full_time,standard,online,True,False,684,2519.49,29656.79,12983.99,0.4378,10606.61,0.0604,72,175.98,12670.65,1,1.0,65,6.0,"great customer service, will recommend to friends and family.",,0,2,medium,referral,10321.93
ACCT-0003858,2024-03-29,39.0,male,west,bachelor,self_employed,basic,online,True,True,629,2269.99,27080.56,27501.7,1.0156,21166.81,0.0943,24,971.17,23308.08,1,1.0,446,6.0,"process was fine, nothing exceptional either way.",,0,2,high,paid_ads,5136.82
ACCT-0002153,2024-02-19,41.0,male,west,high_school,full_time,standard,agent,False,False,718,3628.91,43680.36,25887.77,0.5927,33081.23,0.1121,84,570.03,47882.26,3,1.0,1293,9.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,2,medium,partner,137.52
ACCT-0006191,2022-08-10,41.0,male,northeast,high_school,part_time,premium,mobile,False,False,755,6037.28,72491.43,16690.07,0.2302,57614.11,0.112,84,992.54,83372.99,1,1.0,592,4.0,took longer than expected but got approved in the end.,,0,2,low,organic,10864.46
ACCT-0002125,2023-05-25,32.0,female,west,high_school,self_employed,standard,branch,True,True,661,3022.22,36344.55,27339.34,0.7522,14161.27,0.0773,24,638.74,15329.69,2,3.0,252,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,high,referral,2767.11
ACCT-0005804,2022-10-07,48.0,nonbinary,northeast,bachelor,full_time,premium,branch,True,False,703,1836.29,22347.51,5110.86,0.2287,28364.81,0.1108,60,617.8,37067.73,0,,1182,4.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,1,medium,partner,4976.31
ACCT-0001377,2024-08-22,46.0,female,midwest,high_school,self_employed,standard,online,True,False,510,4319.74,51868.15,13126.73,0.2531,49438.11,0.1088,12,4366.62,52399.44,0,2.0,294,9.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,very_high,referral,474.81
ACCT-0008291,2024-12-12,34.0,male,south,high_school,self_employed,basic,mobile,True,True,644,2164.28,25587.66,12482.42,0.4878,15132.78,0.0846,60,310.18,18610.91,3,3.0,412,7.0,"rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,0,high,organic,0.0
ACCT-0000045,2024-12-17,61.0,male,northeast,graduate,self_employed,standard,branch,True,False,690,2278.71,27497.36,18717.58,0.6807,23409.54,0.0766,84,360.86,30311.95,0,,1203,8.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,3,medium,organic,9511.65
ACCT-0008535,2022-03-14,23.0,female,south,bachelor,full_time,standard,online,False,False,722,3592.84,43194.1,22077.16,0.5111,24495.69,0.0648,12,2113.66,25363.94,1,1.0,624,10.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,2,medium,partner,3085.61
ACCT-0004990,2023-12-16,49.0,female,midwest,bachelor,part_time,basic,online,True,True,600,2838.41,34320.81,,0.5456,14235.58,0.1202,12,1264.94,15179.24,1,1.0,1192,9.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,4,high,organic,7874.98
ACCT-0008386,2023-06-17,55.0,female,northeast,high_school,full_time,premium,online,False,False,645,5413.58,64754.94,21675.43,0.3347,82560.52,0.1176,60,1826.63,109597.57,1,1.0,86,6.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,1,high,paid_ads,2224.64
ACCT-0006156,2023-02-12,37.0,male,midwest,graduate,self_employed,standard,online,True,False,703,2121.36,25730.07,14766.74,0.5739,20917.68,0.0749,36,650.53,23419.06,2,1.0,847,5.0,very smooth application process and the agent was helpful.,,0,0,medium,paid_ads,21735.09
ACCT-0005846,2022-01-19,25.0,male,northeast,associate,part_time,standard,online,False,False,601,2550.41,30680.86,43115.57,1.4053,22056.15,0.0484,48,506.37,24306.0,3,3.0,1120,7.0,support never returned my calls about the missed payment. the autopay system charged me twice in the same month.,2023-05-03,1,2,high,paid_ads,4124.29
ACCT-0003356,2023-03-26,27.0,male,pacific,bachelor,full_time,basic,mobile,False,True,698,4617.44,55417.99,18446.2,0.3329,63209.21,0.0861,72,1127.07,81149.37,0,2.0,44,10.0,"ok experience overall, no strong feelings to share.",,0,3,medium,referral,12984.08
ACCT-0003147,2022-04-08,44.0,female,south,bachelor,full_time,standard,online,False,False,641,5412.31,64967.75,18372.58,0.2828,24521.89,0.0887,72,440.48,31714.49,1,0.0,1317,4.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0,1,high,referral,14548.45
ACCT-0009903,2024-05-19,28.0,female,south,high_school,contract,standard,branch,True,False,778,2479.03,29922.48,12466.98,0.4166,10249.56,0.0926,24,469.46,11267.06,1,2.0,137,6.0,,,0,0,low,referral,29440.97
ACCT-0009382,2023-10-13,42.0,female,northeast,bachelor,part_time,standard,online,False,True,621,6697.92,80269.47,17384.79,0.2166,98624.75,0.081,72,1733.92,124842.04,0,1.0,1089,8.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,1,high,referral,11154.47
ACCT-0001987,2022-03-08,27.0,female,south,associate,full_time,premium,branch,True,True,584,2621.12,31720.15,12447.73,0.3924,32347.35,0.1057,84,546.63,45917.01,1,3.0,743,8.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,1,high,organic,18762.81
ACCT-0009672,2024-08-12,48.0,female,midwest,bachelor,part_time,standard,online,True,True,732,4455.58,53577.08,9437.55,0.1761,21746.55,0.0701,72,370.91,26705.75,1,1.0,491,10.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,medium,email,14234.46
ACCT-0001119,2024-01-31,51.0,male,south,bachelor,full_time,basic,mobile,True,False,524,5508.2,65938.48,22178.36,0.3363,18104.11,0.1033,12,1594.44,19133.22,0,0.0,783,7.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share. still evaluating against other offers from competitor banks.",,0,1,very_high,email,18170.66
ACCT-0000872,2024-08-01,46.0,male,midwest,high_school,full_time,basic,online,True,False,639,4161.29,50101.12,,0.2076,44403.42,0.1214,60,990.79,59447.66,2,2.0,1219,1.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful. easy to track payments through the mobile app.",,0,0,high,partner,1582.05
ACCT-0005829,2022-12-11,28.0,male,midwest,high_school,full_time,basic,online,True,True,735,8208.8,98811.43,20747.6,0.21,51098.9,0.0305,36,1487.09,53535.21,2,1.0,1274,3.0,very smooth application process and the agent was helpful.,,0,0,medium,organic,12449.47
ACCT-0007725,2022-08-16,20.0,male,northeast,bachelor,full_time,standard,online,True,True,666,4532.77,54443.11,20780.64,0.3817,50763.66,0.0637,72,850.2,61214.28,0,1.0,387,2.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,1,high,referral,14939.01
ACCT-0001299,2023-10-16,57.0,male,northeast,bachelor,full_time,basic,branch,True,False,591,2936.98,34942.01,21420.26,0.613,16440.84,0.0818,48,402.79,19334.07,0,3.0,154,9.0,rates were competitive and the funds came through quickly.,,0,0,high,email,7989.86
ACCT-0006336,2022-04-16,33.0,male,northeast,bachelor,full_time,standard,branch,True,False,670,2948.54,35490.97,11959.21,0.337,10389.31,0.0747,12,901.22,10814.58,0,1.0,1249,10.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0,2,high,paid_ads,11833.91
ACCT-0007835,2023-06-27,63.0,male,south,associate,full_time,basic,branch,True,True,708,2489.24,29542.51,7681.03,0.26,12841.92,0.084,84,202.7,17027.17,1,,220,6.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,2,medium,email,363.61
ACCT-0008184,2022-10-02,31.0,female,south,graduate,full_time,standard,mobile,False,False,723,4779.45,57538.71,16665.57,0.2896,73050.04,0.1058,60,1573.04,94382.59,3,0.0,119,,"great customer service, will recommend to friends and family.",,0,0,medium,referral,12050.85
ACCT-0002164,2023-09-11,37.0,female,pacific,bachelor,full_time,premium,mobile,False,False,614,9461.74,113275.81,22324.96,0.1971,113859.89,0.0813,60,2315.67,138940.21,0,1.0,258,8.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,2,high,referral,0.0
ACCT-0006522,2023-11-22,22.0,male,northeast,bachelor,part_time,basic,branch,False,False,815,3224.5,38759.51,9885.01,0.255,16474.66,0.0649,36,504.88,18175.75,2,1.0,532,6.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,1,low,partner,9727.21
